guid,geom,x,y,is_experience,image_name,route_id,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation,pos_neg,tags
3284,0101000020E61000000C824C9EE89E53C0FE400795BCAEC4BF,-78.4829478976391,-0.161582539336912,f,,C15-RO03,7268.136031778,448.065033679,0,primary,349.861397031,0,334.722192862,0,51.144393585,0,277.267377661,0,165.915793552,0,54.550526833,302.095028509,0,171.486524468,0,163.182751384,0,51.144393585,0.0950272677568343,26.417485402,0,803.249790779,0.08747158,0,293.532714508,comercial,0,228.029440734,89.9636459350586,2781.7373046875,,
3285,0101000020E610000027E35959E89E53C015C176AF4DF8C7BF,-78.4829314592176,-0.187265120197033,f,,C04-RO02,4882.782440271,44.039713603,1,primary,504.794407774,0,26.804051099,3,45.911891706,0,341.301747523,0,1458.892481244,0,169.465673754,328.925008978,1,48.349406356,0,640.565998727,0,184.807677195,0.306110998385992,15.215993844,0,63.324062648,1.58e-07,0,279.212509258,sin dato,0,110.16807156,89.9574432373047,2769.59594726562,,
3286,0101000020E6100000B072AE49E89E53C0F91834B3F07DC4BF,-78.4829277232736,-0.160093390943253,f,,C11-RO01,7417.676577498,546.472796551,0,primary,460.785267066,0,445.123328073,0,65.02605779,0,127.020059951,0,260.307149926,0,215.499347689,281.576397845,0,291.416601173,0,99.153199459,0,215.157910854,0,118.484152004,0,967.481716493,0.110016369,0,458.457099731,comercial,0,227.362412982,89.9683380126953,2784.22973632812,,
3287,0101000020E6100000E7AB772CE89E53C046AD796C7CF6C7BF,-78.4829207581202,-0.187209656683402,f,,C06-RO04,4888.18292239,48.772057576,1,primary,506.299952472,0,26.139423127,1,40.529611248,0,344.358951513,0,1463.395095187,0,175.523158745,330.568714641,1,42.876905049,0,638.591965744,0,190.803642389,0.305035155964723,15.305147286,0,67.40364361,0.0496617,0,285.08985771,sin dato,0,105.020251765,89.9574432373047,2769.59594726562,,
3288,0101000020E61000005D5ABF0AE89E53C0F6FF93557340BDBF,-78.4829127186471,-0.114264686959359,f,,C25-RO01,12205.863517176,847.935296657,0,secondary,5438.845607113,0,5411.576712992,1,32.136776323,0,397.921894079,0,653.870189252,0,98.565180729,403.555423562,0,318.242650973,0,221.711715623,0,1263.730365321,0,134.196038113,0,746.022853073,0.064352161,0,438.347949946,res.medio consum,0,283.253308833,89.9956130981445,2835.31982421875,,
3289,0101000020E6100000868F89FFE79E53C0FC8332E13DA7C6BF,-78.4829100459447,-0.176978812179215,f,,C04-RO02,5788.980595173,118.759410222,0,footway,138.997921641,0,11.117793641,3,26.443944576,0,287.85169288,0,518.298916048,0,314.113538478,545.816576761,0,113.311446964,0,187.847603895,0,215.245983128,0.870460614028995,0,0,434.173655669,51.22107995,0,227.278022856,comercial,0,166.231039045,89.9543151855469,2775.7783203125,,
3290,0101000020E61000003200E5F1E79E53C0361B6DD767F1C5BF,-78.4829067932449,-0.171429615200589,f,,C14-RO04,6309.510674185,200.416528703,0,residential,201.004621952,0,0.664090214,0,55.74471868,0,510.677096174,0,539.04772906,0,311.632087875,505.772218515,0,234.646743127,0,115.934017566,0,276.288978315,0,55.589953968,0,269.113155567,55.744602566,0,182.158444468,comercial,0,123.407727934,89.9427871704102,2775.4716796875,,
3291,0101000020E6100000F3ACB2D4E79E53C0D37D1BA9887FC4BF,-78.4828998322371,-0.160142023632018,f,,C25-RO01,7414.172315322,550.288018276,0,primary,459.049942409,0,443.602572699,0,59.994564989,0,133.209473198,0,261.085042378,0,210.574333886,285.391011386,0,285.182710562,0,100.34047307,0,210.19723653,0,113.794250498,0,962.531875815,0.09902091,0,453.349193955,comercial,0,222.502382246,89.9679641723633,2783.55908203125,,
3292,0101000020E6100000262168CDE79E53C0A5253DEA65FBC1BF,-78.4828980938806,-0.140484561323587,f,,C06-RO01,9427.886619651,1068.11522579,0,primary,2534.366797471,0,2509.547998,0,58.098572617,0,106.45534085,0,373.885249113,0,87.052292185,14.604938643,0,238.242502816,0,88.659755478,0,104.862659739,0.00221042059199479,44.972373667,0,950.288740764,0.341065507,0,374.606551425,res.medio consum,0,203.460064936,89.9915237426758,2809.61010742188,,
3293,0101000020E61000008102DBD3E79E53C03C30C961ABE0C1BF,-78.4828996313827,-0.139668867823618,f,,C06-RO04,9513.027110783,1087.367794335,0,secondary,2624.34060223,0,2599.357975034,1,14.892718738,0,128.813046022,0,311.589787866,0,128.96481234,27.2306663,0,148.843288773,0,81.805753715,0,124.94901596,0.0264134171539045,43.439758573,0,987.892716134,13.987947824,0,465.30530431,res.medio consum,0,133.590967335,89.9903945922852,2813.39111328125,,
3294,0101000020E61000007041FFA1E79E53C09ABE7BBCAA06CABF,-78.4828877442103,-0.203328458817386,f,,C02-RO01,3745.477433461,913.800873581,0,secondary,706.960061434,0,327.982044531,6,10.652034443,0,434.839782086,0,1535.199642202,0,430.287709883,386.992194476,0,226.048843263,0,383.263815859,0,407.36725756,0,304.325465446,0,547.467154986,0.154470613,0,134.957119181,res.medio consum,0,211.525608569,89.990104675293,2811.24560546875,,
3295,0101000020E6100000F38749AAE79E53C0B448D4EFC2CBC9BF,-78.4828897207333,-0.201530806640738,f,,C02-RO01,3848.609653154,911.672931228,0,secondary,629.902428148,0,463.35350438,2,17.873527394,0,307.387690088,0,1419.495226536,0,408.239839753,286.954883559,0,136.498127574,0,349.186530145,0,338.474433638,0,393.395970605,0,558.564108604,0.336172201,1,40.625043185,res.medio consum,0,186.406820351,89.9905014038086,2802.9072265625,,
3296,0101000020E610000030CDF099E79E53C0E402A491C0F8C1BF,-78.4828858234002,-0.140403815377815,f,,C06-RO04,9436.785693409,1071.216000508,0,primary,2543.445883552,0,2518.629186665,0,67.179980574,0,115.32580003,0,366.265610641,0,95.876608248,14.486518276,0,229.162568785,0,90.289983377,0,113.882948876,0.011737858541454,38.890005336,0,954.96773577,0.325976878,0,383.573511569,res.medio consum,0,195.058752896,89.9915237426758,2809.61010742188,,
3297,0101000020E6100000372E8E60E79E53C0C230FC5EC8EDC7BF,-78.4828721416933,-0.186944052104428,f,,C16-RO03,4913.880419366,66.138483805,0,primary,514.221998723,0,18.693411012,1,22.837518247,0,359.51020797,0,1464.587857916,0,204.728315944,338.702676167,1,23.557484815,0,630.212943257,0,219.75776603,0.244534007636961,15.444275251,0,90.299750013,3e-09,0,313.491245159,sin dato,0,82.82291688,89.9574432373047,2769.59594726562,,
3298,0101000020E610000005C5710AE79E53C0D7B50FC772EAC7BF,-78.4828516112357,-0.186842295835432,f,,C08-RO02,4923.87836674,73.518316821,0,primary,517.896324739,0,17.530522015,1,23.684934886,0,365.340732364,0,1454.464738336,0,215.971721808,341.628660921,1,23.063090085,0,627.142578698,0,230.911166333,0.196782561775566,15.706107155,0,100.212692917,0.324445715,0,324.423808601,sin dato,0,75.568782686,89.9546661376953,2769.9970703125,,
3299,0101000020E6100000D2190101E79E53C05690AC168809C2BF,-78.4828493605376,-0.140915881224944,f,,C25-RO01,9384.754489653,1065.290487347,0,trunk,2487.50620788,0,2462.853672173,1,16.707902023,0,58.254203334,0,407.950863003,1,38.795180321,2.650743313,0,285.313505984,0,106.419600404,0,57.491194976,0,62.725947254,0,938.386946875,10.555159926,0,326.630437879,res.medio consum,0,243.779910393,89.9907684326172,2805.45068359375,,
3300,0101000020E6100000300F2CC1E69E53C02C28EAFE22E7C7BF,-78.4828341417567,-0.186741232366616,f,,C06-RO01,4933.6005817,81.550026631,0,primary,521.451960046,0,17.21911239,1,29.595124158,0,371.629691168,0,1444.333230948,0,227.172408835,344.826445096,1,28.020694119,0,624.613961815,0,242.038950219,0.148448990743221,15.65493931,0,110.174327227,0.3290665,0,335.358559156,sin dato,0,69.832918394,89.9546661376953,2769.9970703125,,
3301,0101000020E61000000EE1BBB4E69E53C01D274FF38C0BC9BF,-78.4828311762578,-0.195664995959583,f,,C14-RO04,4239.128092993,672.316988331,0,primary,215.050088144,0,223.093826097,2,9.044628349,0,50.96357613,0,1213.532708133,0,150.34843031,3.423804681,0,139.098043903,0,280.137231294,0,138.259853412,0,443.70477651,0,139.700481046,0.361123359,0,298.542802357,comercial,0,469.137095147,89.9869384765625,2774.986328125,,
3302,0101000020E6100000F5934DB8E69E53C01A676D770E9CC4BF,-78.4828320272062,-0.161012466730249,f,,C25-RO01,7330.633954655,502.003872535,0,primary,401.842632161,0,389.712072994,1,39.60990199,0,221.557477795,0,199.791362312,0,117.983156115,306.151589271,0,201.963966324,0,177.532682854,0,115.829709039,0.120788406650244,19.743196953,0,867.872746188,0.038494068,0,358.073468096,comercial,0,201.094320391,89.9633560180664,2782.328125,,
3303,0101000020E610000015EF3C99E69E53C081AFEC0015AEC6BF,-78.4828246207292,-0.177187562419359,f,,C15-RO03,5775.129144315,101.703148496,0,footway,163.431044042,0,13.133468179,2,22.281170722,0,298.893754567,0,539.370068431,0,329.685671041,531.673995342,0,133.871971676,0,208.912041164,0,211.986303024,0.992451258902099,0,0,433.890826699,72.273641423,0,232.49236473,comercial,0,190.339631118,89.9543151855469,2775.7783203125,,
3304,0101000020E61000006F71CC8BE69E53C065FE21F02C97C6BF,-78.4828214165225,-0.176488511326158,f,,C15-RO01,5839.68706621,143.422920063,0,primary,108.722180313,0,7.511727544,3,5.622206469,0,301.161640482,0,498.424804565,0,315.029534306,547.572451511,0,108.649764776,0,132.513463404,0,201.439634136,0.212113110601924,23.400240984,0,454.774258759,1.157286554,0,194.820425329,sin dato,0,113.753767515,89.9204025268555,2775.22265625,,
3305,0101000020E61000002FEDF988E69E53C012097EC73C9AC4BF,-78.4828207436264,-0.160956952484476,f,,C11-RO01,7336.722091633,507.390755155,0,primary,406.445061932,0,394.106657192,1,33.310772389,0,216.399373562,0,203.88756104,0,124.229342322,306.546621289,0,205.778903566,0,171.342062886,0,122.128835264,0.0948739712474634,26.032423625,0,874.166288374,0.03372455,0,364.361252991,comercial,0,199.400321083,89.9633560180664,2782.328125,,
3306,0101000020E6100000F356D685E69E53C062DB435D21E0C1BF,-78.4828199952279,-0.139652414836486,f,,C06-RO01,9517.773270666,1096.403658876,0,secondary,2627.253660667,0,2602.384775486,1,5.850655318,0,123.764345512,0,303.490029345,0,124.296211607,18.710700798,0,145.416841661,0,90.83084171,0,120.582810012,0.081309183220776,34.890688149,0,996.615335775,5.502990194,0,467.1431322,res.medio consum,0,125.651849926,89.9903945922852,2813.39111328125,,
3307,0101000020E6100000BD72886CE69E53C06E7C91A7A0FECABF,-78.4828139622213,-0.210895616360151,f,,C16-RO01,3413.991749578,744.741762576,0,residential,874.289079208,0,587.487926014,2,11.375293367,0,730.893824942,0,2117.230312886,0,387.231966999,1006.391486958,0,160.484570497,0,182.057081488,0,1043.741648836,0,274.338246444,0,718.693932281,5.9995e-05,0,299.041830325,comercial,0,149.192264344,89.9881439208984,2817.0048828125,,
3308,0101000020E6100000647A3473E69E53C09E28166361E2C7BF,-78.4828155529481,-0.18659608209811,f,,C06-RO02,4947.100430581,93.79597735,0,primary,526.238179139,0,16.436867888,1,42.504174923,0,381.579928164,0,1429.593245946,0,243.294073271,350.068442936,1,40.351742303,0,622.053398926,0,258.086490336,0.083292946242284,22.399151638,0,124.51148136,0.376698439,0,351.187776433,sin dato,0,65.017166034,89.9546661376953,2769.9970703125,,
3309,0101000020E61000009C87795FE69E53C052234D2572C8C7BF,-78.4828108488859,-0.18580462285379,f,,C15-RO01,5014.009897486,114.624191879,0,primary,493.045483304,0,3.77435466,2,15.654651378,0,426.973033982,0,1346.289757154,0,331.298824953,379.986429111,1,37.620391037,0,626.18093339,0,346.043243475,0.274844814655316,0.369167667,0,141.442857856,14.634836778,0,295.058717189,comercial,0,106.163749213,89.9770965576172,2770.84228515625,,
3310,0101000020E6100000928CE42FE69E53C0B8297C36D096C4BF,-78.4827995044637,-0.160852457622537,f,,C08-RO04,7348.182800284,517.586398202,0,primary,415.229104888,0,402.515895888,1,21.453875944,0,206.861741687,0,211.891243252,0,135.99983216,307.290192902,0,213.279594428,0,159.712435195,0,133.985726524,0.0347257586498698,37.879608648,0,886.012883281,0.024746832,0,376.197825164,comercial,0,196.719938354,89.9652328491211,2782.91552734375,,
3311,0101000020E6100000B9B0750CE69E53C08744E419F8DEC7BF,-78.4827910565681,-0.186491978304307,f,,C01-RO02,4957.609241075,104.086496901,0,primary,531.167016708,0,17.098171821,0,52.577470885,0,388.138277439,0,1419.428326215,0,254.874045437,352.461162786,1,50.216031407,0,619.231852918,0,269.58238813,0.0374190553459242,32.568543614,0,135.71722439,0.340462899,0,341.634974804,sin dato,0,62.70255459,89.9649429321289,2770.00830078125,,
3312,0101000020E6100000A4007111E69E53C0DAF5002F9D98C6BF,-78.4827922442951,-0.176532409621287,f,,C19-RO04,5837.447020262,137.641989303,0,primary,114.078336255,0,3.346972154,3,0.301604955,0,303.663853098,0,503.603725936,0,318.659862937,543.380608481,0,112.042485385,0,136.560033642,0,197.972266822,0.259720143588038,19.228798013,0,456.691296487,0.045923775,0,200.442666823,comercial,0,119.240432901,89.9204025268555,2775.22265625,,
3313,0101000020E610000048EB4B0FE69E53C04737C1788F95C4BF,-78.4827917329213,-0.160814222299843,f,,C02-RO03,7352.37665916,521.334608554,0,primary,418.481118106,0,405.635935818,1,17.115363674,0,203.432824427,0,214.90884497,0,140.310364068,307.562270403,0,216.121669986,0,155.465661988,0,138.324237345,0.0181267538779238,42.215929724,0,890.347694895,0.021461825,0,380.529217106,comercial,0,195.909406998,89.9652328491211,2782.91552734375,,
3314,0101000020E6100000D4D49CF9E59E53C02F6E808368AEC9BF,-78.482786563068,-0.200635017595105,f,,C02-RO01,3912.452835846,917.4267419,0,secondary,540.871307253,0,474.994082544,0,102.217145511,0,247.193769054,0,1379.285494424,0,442.795567014,248.590222372,0,68.309261635,0,252.414604032,0,261.330978214,0,393.04645253,0,600.539681257,0.304794309,0,136.782150991,res.medio consum,0,97.854308284,89.9902801513672,2798.32763671875,,
3315,0101000020E6100000B60EADECE59E53C0B283F14895CEC7BF,-78.4827834787382,-0.185991917244818,f,,C15-RO03,5000.182104498,135.057323932,0,service,513.158003315,0,11.216129382,2,8.281857012,0,430.230299912,0,1366.972826281,0,310.48320296,371.261678327,1,44.803422578,0,620.932394359,0,325.161270081,0.178158050178643,7.346873145,0,162.487585791,8.275468153,0,304.610369841,comercial,0,88.35228366,89.9770965576172,2770.84228515625,,
3316,0101000020E610000056E7C5C5E59E53C01683CA1B2DDBC7BF,-78.4827742035535,-0.186376226968627,f,,C04-RO02,4968.542976186,115.173154687,0,primary,535.778992725,0,16.696537506,1,41.684788804,0,396.480509126,0,1407.793282955,0,267.763592652,355.237069574,0,62.247538516,0,617.50328224,0,282.417243127,0.00764443586346833,44.292329769,0,147.722986387,2.25e-07,0,331.376631127,sin dato,0,63.819693897,89.9649429321289,2770.00830078125,,
3317,0101000020E61000009331ABBBE59E53C050380D1F752DC8BF,-78.4827717944921,-0.188887252962049,f,,C18-RO04,4761.649986303,145.696346317,0,primary,545.255820121,0,66.108241183,2,6.932585884,0,248.065488844,0,1379.66531874,1,12.119272702,236.941409162,8,6.922498866,0,671.901348034,1,4.944602984,0,64.34771075,0,168.291100281,0.054165905,0,99.436137725,sin dato,0,163.321506553,89.9738082885742,2768.3115234375,,
3318,0101000020E61000004A36BFABE59E53C09A679AEBBB91C4BF,-78.4827679984384,-0.160697450676534,f,,C15-RO03,7365.185845533,532.837198993,0,primary,428.532000789,0,415.30010541,1,3.865445425,0,193.18735866,0,224.392901795,0,153.484596633,308.393201862,0,225.097147008,0,142.530123882,0,151.574157604,0,55.45977866,0,903.586536943,0.011429307,0,393.758366066,comercial,0,194.01451822,89.9652328491211,2782.91552734375,,
3319,0101000020E61000007635E7BCE59E53C099AC1DA9F905BDBF,-78.4827720888041,-0.113372424877229,f,,C25-RO01,12305.669052221,875.25331177,0,secondary,5538.816857057,0,5511.604599864,1,37.174262344,0,423.469369614,0,611.30232552,1,16.274777841,400.343491579,0,372.775678023,0,189.571170238,0,1363.545590661,0,149.737178572,0,701.792321048,0.344750874,0,444.372994446,res.medio consum,0,376.309946024,89.9958190917969,2834.95678710938,,
3320,0101000020E610000008219190E59E53C0EDD414A05ED9C7BF,-78.4827615182186,-0.186321094670041,f,,C06-RO04,4974.094041514,120.898320235,0,primary,538.575466457,0,17.01525827,1,35.405528827,0,400.205650113,0,1402.424416456,0,273.915815818,356.074401279,0,68.017428842,0,616.256991372,0,288.530668776,0.0125051215023848,40.767319218,0,153.750974728,0.348276119,0,326.177217483,sin dato,0,64.791485611,89.9649429321289,2770.00830078125,,
3321,0101000020E6100000C565AA76E59E53C0D8218C1646D4C5BF,-78.4827553428687,-0.170540581712216,f,,C14-RO04,6403.039590862,260.407059698,0,residential,249.826018939,0,1.464026175,2,22.501682659,0,526.294607084,0,616.076385664,0,388.843424869,506.432870541,0,155.135115416,0,216.143668785,0,217.980216565,0.348685999160892,1.244746294,0,223.597605207,22.501682659,0,83.612723514,comercial,0,172.45809622,89.9423141479492,2775.51879882812,,
3322,0101000020E6100000F4070DEBE49E53C008CEA84EA6D0C7BF,-78.4827220561272,-0.1860549816207,f,,C16-RO03,4999.330109758,144.108191814,0,primary,519.145417932,0,17.365344413,2,5.509572121,0,420.511661555,0,1375.826493561,0,303.606353835,362.396878912,1,45.416838599,0,613.529493264,0,318.11373089,0.121419591271753,16.868910502,0,170.591403719,0.355894151,0,303.545152146,sin dato,0,78.563563198,89.9770965576172,2770.84228515625,,
3323,0101000020E61000002A0EB9F0E49E53C0CBC4BA1AB4B9C5BF,-78.4827234084302,-0.169729722072168,f,,C14-RO04,6482.559673693,324.651785589,0,secondary,307.730997431,0,0.310477551,3,10.994357896,0,515.118397163,0,683.726581271,0,406.242880148,495.381601644,0,104.192213886,0,210.897751919,0,185.285170996,0,71.366227813,0,186.448433748,0.032239693,1,35.596220914,comercial,0,92.762218377,89.9195938110352,2775.24609375,,
3324,0101000020E610000039A3F2F7E49E53C08468D3B638ECC1BF,-78.4827251309879,-0.140021409292619,f,,C25-RO01,9482.859966035,1097.679279132,0,trunk,2587.919845706,0,2563.266265386,1,42.450936108,0,158.069645744,0,323.062920341,0,138.521842846,2.627361969,0,185.069640744,0,104.214504768,0,157.904628114,0.191864447581525,19.190034743,0,988.338218197,10.724972199,0,426.366275038,comercial,0,149.623682961,89.9911270141602,2811.48559570312,,
3325,0101000020E6100000C9C72AD3E49E53C090F74D723E34C8BF,-78.4827163617876,-0.18909435826566,t,image_106,C18-RO04,4749.14138974,148.482975735,0,primary,558.175195542,0,76.903597171,2,22.466355733,0,239.523315993,0,1374.409932417,1,35.941445158,222.164364788,8,4.015855653,0,664.068698114,1,19.996020568,0,74.457205334,0,191.741131619,0.151721294,0,75.636532392,res.medio consum,0,139.921146512,89.976448059082,2767.8349609375,-1,#traffic #smog
3326,0101000020E61000001FCB5EDDE49E53C0101969AC5A2CC8BF,-78.4827187944143,-0.188853582558473,f,,C19-RO05,4768.415183169,147.513338945,0,primary,549.842350151,0,71.271311792,2,13.914553374,0,242.842071742,0,1386.628460644,1,12.476579456,233.020890983,8,13.903606902,0,665.008594438,1,7.230652501,0,69.492545787,0,167.660987841,0.146434116,0,101.415040843,sin dato,0,166.674337584,89.9738082885742,2768.3115234375,,
3327,0101000020E6100000C98E01BCE49E53C01907BC216A0EC9BF,-78.4827108397686,-0.195752397987285,f,,C18-RO01,4243.211054477,688.853597813,0,primary,225.842224837,0,233.489819954,2,10.237520891,1,47.709472506,0,1227.71023956,0,154.85037602,7.042631334,0,152.421600164,0,273.78195545,0,151.798342232,0,458.66671608,0,155.895104426,0.338929892,0,303.44571133,res.medio consum,0,465.00821329,89.9898834228516,2776.69189453125,,
3328,0101000020E6100000F64381AFE49E53C0AA0AF87C9EB0C8BF,-78.4827078592642,-0.192889987010934,f,,C18-RO04,4453.123856001,407.03630472,0,secondary,426.052135457,0,371.53501978,1,23.05033429,0,232.030103208,0,1240.365552393,0,165.925476383,124.883918331,1,14.863739207,0,498.012232063,0,97.216096802,0,196.204399486,0,205.491403175,0.345459076,0,351.234086731,res.medio consum,0,265.70216542,89.9799880981445,2768.919921875,,
